review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority
4_5,unknown,ead3f261,"Motivation to transfer learning - the willingness to apply skills in practice - is also shaped by environmental cues: supportive organisational climates and managerial reinforcement act as enabling conditions, whereas discouraging climates (e.g., lack of recognition, resistance to change) constrain transfer (Elnaga & Imran, 2013; Wassem et al., 2019).",False,True,False,"(Elnaga & Imran, 2013; Wassem et al., 2019)",parenthetical,Elnaga & Imran,2013,False,,,,False,,High
4_5,unknown,3ba7b319,"Motivation to transfer learning - the willingness to apply skills in practice - is also shaped by environmental cues: supportive organisational climates and managerial reinforcement act as enabling conditions, whereas discouraging climates (e.g., lack of recognition, resistance to change) constrain transfer (Elnaga & Imran, 2013; Wassem et al., 2019).",False,True,False,"(Elnaga & Imran, 2013; Wassem et al., 2019)",parenthetical,Wassem et al.,2019,False,,,,False,,High
4_5,unknown,15acb2dd,"Chetty and Moodley (2022) describe South Africa’s state-owned company Transnet, where junior project managers entered advanced project management courses with limited prior exposure to large-scale projects.",False,True,False,Chetty and Moodley (2022),narrative,Chetty and Moodley,2022,False,,,,False,,High
4_5,unknown,e6bf7fef,"A success factor highlighted in the literature is the use of tiered tracks, preparatory modules, and refresher sessions to level the playing field for participants starting with weaker knowledge (Darling-Hammond, Hyler, & Gardner, 2017).",False,True,False,"(Darling-Hammond, Hyler, & Gardner, 2017)",parenthetical,Gardner,2017,False,,,,False,,High
4_5,unknown,9607f9d5,"Corzo-Morales and Contreras-Pacheco (2024), in their literature review of innovative behavior, identify personality traits such as openness, conscientiousness, and emotional stability as consistent predictors of whether individuals embrace new ideas and persist in applying them.",False,True,False,Corzo-Morales and Contreras-Pacheco (2024),narrative,Corzo-Morales and Contreras-Pacheco,2024,False,,,,False,,High
4_5,unknown,6e655c3b,"Complementing this, Darling-Hammond, Hyler, and Gardner (2017) show in teacher professional development that individuals with higher self-efficacy and commitment were substantially more likely to implement new instructional practices and sustain them in classrooms.",False,True,False,Gardner (2017),narrative,Gardner,2017,False,,,,False,,High
4_5,unknown,38991499,"Kim and Bang’s (2025) review similarly identifies self-belief and commitment to professional growth as recurring enablers, with weak self-efficacy repeatedly cited as a barrier to capacity transfer.",False,True,False,Kim and Bang’s (2025),narrative,Kim and Bang’s,2025,False,,,,False,,High
4_5,unknown,dd2b6878,"Jones, Chesley, and Egan (2020) describe corporate “vertical leadership development” programs in which managers placed in stretch assignments combined with coaching and reflection reported not only improved skills but also a renewed sense of identity as capable leaders.",True,True,False,Egan (2020),narrative,Egan,2020,False,,,,False,,High
4_5,unknown,5f7220cf,Pirrioni’s (2018) study of apprentices in the UK likewise shows that apprentices who came to view themselves as skilled professionals demonstrated more durable performance improvements.,False,True,False,Pirrioni’s (2018),narrative,Pirrioni’s,2018,False,,,,False,,High
4_5,unknown,51947672,"By contrast, when professional identity remained weak or unchanged, learners were prone to disengage or revert to old practices, highlighting a barrier that can undermine even high-quality training (Elnaga & Imran, 2013).",False,True,False,"(Elnaga & Imran, 2013)",parenthetical,Elnaga & Imran,2013,False,,,,False,,High
4_5,unknown,aa2df3a6,Desimone (2009) emphasizes that sustained engagement with opportunities for practice and reflection is a recurring success factor in professional development.,False,True,False,Desimone (2009),narrative,Desimone,2009,False,,,,False,pilot_inputs/sources_pdf\Desimone_2009.pdf,High
4_5,unknown,2cb0b1d9,Mormina and Pinder (2018) find that training-of-trainers programs shorter than one year left participants with knowledge of teaching techniques but insufficient time to develop confidence in applying them - a barrier to sustainability.,False,True,False,Mormina and Pinder (2018),narrative,Mormina and Pinder,2018,False,,,,True,,High
4_5,unknown,bf938c48,"Similarly, at the Tanzania Revenue Authority, phased induction training followed by mentored practice and later specialized courses helped reduce cognitive overload and built confidence incrementally (Kisasilla & Mutarubukwa, 2024).",False,True,False,"(Kisasilla & Mutarubukwa, 2024)",parenthetical,Kisasilla & Mutarubukwa,2024,False,,,,False,,High
4_5,unknown,7fd86f37,"Rüter and Martin (2022) found that increasing the variety of temporal formats (short, medium, long courses) boosted participation rates by better matching learners’ time availabilities and expectations.",False,True,False,Martin (2022),narrative,Martin,2022,False,,,,False,,High
4_5,unknown,e71e5a3a,"Rüter and Martin (2022) note that vocational and basic education, tied to certification requirements, were less sensitive to course length, while areas such as culture, politics, and society saw clear participation gains from longer formats.",False,True,False,Martin (2022),narrative,Martin,2022,False,,,,False,,High
4_5,unknown,cf1b87ec,"Birch’s (2024) review of governance reform programs shows that embedding training within live reform processes served as an enabling condition, while generic workshops disconnected from institutional needs acted as barriers.",False,True,False,Birch’s (2024),narrative,Birch’s,2024,False,,,,False,,High
4_5,unknown,b7ebcd99,"In education, Desimone (2009) emphasizes coherence between training and classroom standards as a success factor.",False,True,False,Desimone (2009),narrative,Desimone,2009,False,,,,False,pilot_inputs/sources_pdf\Desimone_2009.pdf,High
4_5,unknown,971680ef,"Darling-Hammond, Hyler, and Gardner (2017) similarly find that consistency with reforms reinforced professional purpose.",False,True,False,Gardner (2017),narrative,Gardner,2017,False,,,,False,,High
4_5,unknown,bf10a05f,"In development contexts, Kim and Bang (2025) report that content misaligned with local priorities undermined interventions, while context-sensitive curricula adapted to language, culture, and institutional norms created enabling conditions for success.",False,True,False,Kim and Bang (2025),narrative,Kim and Bang,2025,False,,,,False,,High
4_5,unknown,c356b2fe,Ucha (2023) shows that perceived usefulness - strongly driven by content relevance - was the primary predictor of persistence and knowledge transfer in massive open online courses (MOOCs).,False,True,False,Ucha (2023),narrative,Ucha,2023,False,,,,False,pilot_inputs/sources_pdf\Ucha_2023.pdf,High
4_5,unknown,cd6f6a1a,"(2017) stress that timely feedback builds confidence, while Baldwin and Ford (1988) identify it as a robust predictor of transfer.",False,True,False,Baldwin and Ford (1988),narrative,Baldwin and Ford,1988,False,,,,False,,High
4_5,unknown,a0f31ddc,"Case studies reinforce these points: at the Tanzania Revenue Authority, supervised practice combined with feedback functioned as a success factor for performance gains (Kisasilla & Mutarubukwa, 2024); in Ethiopia, pairing health workers with mentors for a year after training created enabling conditions for improved data use (Chanyalew et al., 2022).",False,True,False,"(Kisasilla & Mutarubukwa, 2024)",parenthetical,Kisasilla & Mutarubukwa,2024,False,,,,False,,High
4_5,unknown,2aa3c583,"Case studies reinforce these points: at the Tanzania Revenue Authority, supervised practice combined with feedback functioned as a success factor for performance gains (Kisasilla & Mutarubukwa, 2024); in Ethiopia, pairing health workers with mentors for a year after training created enabling conditions for improved data use (Chanyalew et al., 2022).",False,True,False,"(Chanyalew et al., 2022)",parenthetical,Chanyalew et al.,2022,False,,,,False,,High
4_5,unknown,c0beefad,Bhatti and Kaur (2010) identify perceived content validity - ensuring alignment with job tasks - as both a success factor and a mediator of motivation.,False,True,False,Bhatti and Kaur (2010),narrative,Bhatti and Kaur,2010,False,,,,False,,High
4_5,unknown,5fa92689,Baldwin and Ford’s (1988) review similarly underscores practice opportunities with feedback as among the strongest enablers of transfer.,False,True,False,Baldwin and Ford’s (1988),narrative,Baldwin and Ford’s,1988,False,,,,False,,High
4_5,unknown,8629c1b3,"At the Tanzania Revenue Authority, trainees who engaged in supervised on-the-job practice achieved stronger gains than those exposed only to classroom sessions (Kisasilla & Mutarubukwa, 2024).",False,True,False,"(Kisasilla & Mutarubukwa, 2024)",parenthetical,Kisasilla & Mutarubukwa,2024,False,,,,False,,High
4_5,unknown,570ff25d,"In global health, training-of-trainers programs that included facilitation practice with feedback produced better outcomes than observation alone (Mormina & Pinder, 2018).",False,True,False,"(Mormina & Pinder, 2018)",parenthetical,Mormina & Pinder,2018,False,,,,True,,High
4_5,unknown,2a87186d,"Torres and Augusto (2017) show that business simulations in Executive MBA programs strengthened analytical competencies, serving as a success factor for leadership development.",False,True,False,Torres and Augusto (2017),narrative,Torres and Augusto,2017,False,,,,False,,High
4_5,unknown,cd01cbb1,"Jyoti and Sharma (2015) highlight that mentoring provides both career support (e.g., sponsorship, visibility, protection) and psychosocial support (e.g., role modeling, counseling).",False,True,False,Jyoti and Sharma (2015),narrative,Jyoti and Sharma,2015,False,,,,False,,High
4_5,unknown,cb6b2742,"Supervisors shape transfer climates by signaling whether training is valued, providing coaching, and integrating new competencies into performance appraisals (Elnaga & Imran, 2013).",False,True,False,"(Elnaga & Imran, 2013)",parenthetical,Elnaga & Imran,2013,False,,,,False,,High
4_5,unknown,a6025dc5,"Parsons (2025) shows that when promotions, pay, and recognition systems reward skill application, employees are more likely to persist in new behaviors - an enabling condition that reinforces transfer.",False,True,False,Parsons (2025),narrative,Parsons,2025,False,,,,False,,High
4_5,unknown,e5f4ca3b,"Conversely, rigid or change-resistant institutions often undermine capacity development, creating barriers that negate even well-designed interventions (Kim & Bang, 2025).",False,True,False,"(Kim & Bang, 2025)",parenthetical,Kim & Bang,2025,False,,,,False,,High
4_5,unknown,d781bf3e,"Similarly, in Ecuador, NGOs with internal learning meetings and after-action reviews were more successful in translating individual training into collective organisational capacity (Ledesma Silva, 2018).",False,True,False,"(Ledesma Silva, 2018)",parenthetical,Ledesma Silva,2018,False,,,,False,,High
