review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority,section_canonical,section_level,research_question,section_title
4_5,unknown,e291a5cb,"Similarly, at the Tanzania Revenue Authority, phased induction training followed by mentored practice and later specialized courses helped reduce cognitive overload and built confidence incrementally (Kisasilla & Mutarubukwa, 2024).",False,True,False,"(Kisasilla & Mutarubukwa, 2024)",parenthetical,Kisasilla & Mutarubukwa,2024,False,,,,,pilot_inputs/sources_pdf/Kisasilla_2024.pdf,High,Duration and Sequencing,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Duration and Sequencing
4_5,unknown,2d38603d,"Rüter and Martin (2022) found that increasing the variety of temporal formats (short, medium, long courses) boosted participation rates by better matching learners’ time availabilities and expectations.",False,True,False,Martin (2022),narrative,Martin,2022,False,,,,,pilot_inputs/sources_pdf/Martinaitis_2018.pdf,High,Duration and Sequencing,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Duration and Sequencing
4_5,unknown,36111df5,"Rüter and Martin (2022) note that vocational and basic education, tied to certification requirements, were less sensitive to course length, while areas such as culture, politics, and society saw clear participation gains from longer formats.",False,True,False,Martin (2022),narrative,Martin,2022,False,,,,,pilot_inputs/sources_pdf/Martinaitis_2018.pdf,High,Duration and Sequencing,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Duration and Sequencing
4_5,unknown,d6703c92,"Birch’s (2024) review of governance reform programs shows that embedding training within live reform processes served as an enabling condition, while generic workshops disconnected from institutional needs acted as barriers.",False,True,False,Birch’s (2024),narrative,Birch’s,2024,False,,,,,,High,Transfer Design and Content Relevance,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Transfer Design and Content Relevance
4_5,unknown,7f34e292,"In education, Desimone (2009) emphasizes coherence between training and classroom standards as a success factor.",False,True,False,Desimone (2009),narrative,Desimone,2009,False,,,,,pilot_inputs/sources_pdf/Desimone_2009.pdf,High,Transfer Design and Content Relevance,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Transfer Design and Content Relevance
4_5,unknown,b3cbb866,"Darling-Hammond, Hyler, and Gardner (2017) similarly find that consistency with reforms reinforced professional purpose.",False,True,False,Gardner (2017),narrative,Gardner,2017,False,,,,,,High,Transfer Design and Content Relevance,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Transfer Design and Content Relevance
4_5,unknown,a1c6a20d,"In development contexts, Kim and Bang (2025) report that content misaligned with local priorities undermined interventions, while context-sensitive curricula adapted to language, culture, and institutional norms created enabling conditions for success.",False,True,False,Kim and Bang (2025),narrative,Kim and Bang,2025,False,,,,,pilot_inputs/sources_pdf/Kim_2025.pdf,High,Transfer Design and Content Relevance,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Transfer Design and Content Relevance
4_5,unknown,4ca11ca0,Ucha (2023) shows that perceived usefulness - strongly driven by content relevance - was the primary predictor of persistence and knowledge transfer in massive open online courses (MOOCs).,False,True,False,Ucha (2023),narrative,Ucha,2023,False,,,,,pilot_inputs/sources_pdf/Ucha_2023.pdf,High,Transfer Design and Content Relevance,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Transfer Design and Content Relevance
4_5,unknown,c55921bb,"(2017) stress that timely feedback builds confidence, while Baldwin and Ford (1988) identify it as a robust predictor of transfer.",False,True,False,Baldwin and Ford (1988),narrative,Baldwin and Ford,1988,False,,,,,pilot_inputs/sources_pdf/Baldwin_1988.pdf,High,Transfer Design and Content Relevance,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Transfer Design and Content Relevance
4_5,unknown,75754ea7,"Case studies reinforce these points: at the Tanzania Revenue Authority, supervised practice combined with feedback functioned as a success factor for performance gains (Kisasilla & Mutarubukwa, 2024); in Ethiopia, pairing health workers with mentors for a year after training created enabling conditions for improved data use (Chanyalew et al., 2022).",False,True,False,"(Kisasilla & Mutarubukwa, 2024)",parenthetical,Kisasilla & Mutarubukwa,2024,False,,,,,pilot_inputs/sources_pdf/Kisasilla_2024.pdf,High,Transfer Design and Content Relevance,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Transfer Design and Content Relevance
4_5,unknown,04369f42,"Case studies reinforce these points: at the Tanzania Revenue Authority, supervised practice combined with feedback functioned as a success factor for performance gains (Kisasilla & Mutarubukwa, 2024); in Ethiopia, pairing health workers with mentors for a year after training created enabling conditions for improved data use (Chanyalew et al., 2022).",False,True,False,"(Chanyalew et al., 2022)",parenthetical,Chanyalew et al.,2022,False,,,,,pilot_inputs/sources_pdf/Chanyalew_2022.pdf,High,Transfer Design and Content Relevance,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Transfer Design and Content Relevance
4_5,unknown,81caf3cc,Bhatti and Kaur (2010) identify perceived content validity - ensuring alignment with job tasks - as both a success factor and a mediator of motivation.,False,True,False,Bhatti and Kaur (2010),narrative,Bhatti and Kaur,2010,False,,,,,pilot_inputs/sources_pdf/Bhatti_2010.pdf,High,Transfer Design and Content Relevance,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Transfer Design and Content Relevance
4_5,unknown,831db38f,Baldwin and Ford’s (1988) review similarly underscores practice opportunities with feedback as among the strongest enablers of transfer.,False,True,False,Baldwin and Ford’s (1988),narrative,Baldwin and Ford’s,1988,False,,,,,pilot_inputs/sources_pdf/Baldwin_1988.pdf,High,Active and Experiential Learning,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Active and Experiential Learning
4_5,unknown,038ab146,"At the Tanzania Revenue Authority, trainees who engaged in supervised on-the-job practice achieved stronger gains than those exposed only to classroom sessions (Kisasilla & Mutarubukwa, 2024).",False,True,False,"(Kisasilla & Mutarubukwa, 2024)",parenthetical,Kisasilla & Mutarubukwa,2024,False,,,,,pilot_inputs/sources_pdf/Kisasilla_2024.pdf,High,Active and Experiential Learning,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Active and Experiential Learning
4_5,unknown,9eccef78,"In global health, training-of-trainers programs that included facilitation practice with feedback produced better outcomes than observation alone (Mormina & Pinder, 2018).",False,True,False,"(Mormina & Pinder, 2018)",parenthetical,Mormina & Pinder,2018,False,,,,,pilot_inputs/sources_pdf/Mormina_2018.pdf,High,Active and Experiential Learning,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Active and Experiential Learning
4_5,unknown,b5b4ac0a,"Torres and Augusto (2017) show that business simulations in Executive MBA programs strengthened analytical competencies, serving as a success factor for leadership development.",False,True,False,Torres and Augusto (2017),narrative,Torres and Augusto,2017,False,,,,,pilot_inputs/sources_pdf/Torres_2017.pdf,High,Active and Experiential Learning,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Active and Experiential Learning
