review_id,section,claim_id,claim_text,citation_author,citation_year,source_pdf_path,verdict,rationale,evidence_span,required_fix,risk_flags,page_anchor,proposed_rewrite,rewrite_notes,rewrite_flags
4_2,unknown,8ceec160,"When these conditions co-activate, individuals are not only more likely to acquire new knowledge but also to apply, adapt, and sustain it, thereby achieving meaningful improvements in performance and career growth (Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023).",Haan & Nilsson,2023,pilot_inputs/sources_pdf/de_Haan_2023.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not discuss the co-activation of conditions leading to knowledge acquisition, application, adaptation, or career growth. The excerpts focus on statistical analyses and the impact of gender and session numbers on coaching outcomes, which do not directly support the claim.",pp. 11-16,"Review the cited sources to ensure they discuss the co-activation of conditions and their impact on knowledge acquisition and career growth, or adjust the claim to align with the evidence provided.",insufficient_evidence;page_mismatch,,,,
4_3,unknown,6386f595,"Kirkpatrick’s framework remains widely used in both research and practice to categorize training outcomes (Shewchuk et al., 2023).",Shewchuk et al.,2023,pilot_inputs/sources_pdf/Shewchuk_2023.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim that Kirkpatrick’s framework is widely used in research and practice to categorize training outcomes is supported by the source, which states that the Kirkpatrick four-level training evaluation model was used to categorize training outcomes in the systematic scoping review conducted by Shewchuk et al. (2023).",[pp. 1] The Kirkpatrick four-level training evaluation model was used to categorize training outcomes.,none,,,,,
4_3,unknown,f57e1177,"For instance, a recent review of knowledge-brokering (K*) training programs found that most evaluations still rely on Kirkpatrick’s categories to report outcomes (Shewchuk et al., 2023, p. 5).",Shewchuk et al.,2023,pilot_inputs/sources_pdf/Shewchuk_2023.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim that most evaluations of K* training programs rely on Kirkpatrick’s categories is supported by the source, which states that the Kirkpatrick four-level training evaluation model was used to categorize training outcomes in the review of K* training programs.",pp. 1: 'The Kirkpatrick four-level training evaluation model was used to categorize training outcomes.',none,page_mismatch,,,,
4_3,unknown,26cc8204,"However, many studies focus on the lower levels (learner satisfaction and knowledge tests) and provide limited evidence of sustained behavior change or organizational results (Shewchuk et al., 2023, pp. 7–8).",Shewchuk et al.,2023,pilot_inputs/sources_pdf/Shewchuk_2023.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is supported by the source, which indicates that many studies focus on learner satisfaction and knowledge tests, with less emphasis on sustained behavior change or organizational results. The source notes that over two-thirds of studies assessed behavior change, but downstream results were less commonly evaluated.","pp. 6, 9-10",none,page_mismatch,,,,
4_3,unknown,f4b8d060,"A second framework combines the classic triad of Knowledge–Attitudes–Skills (KAS) with Bloom’s taxonomy of learning domains (cognitive, affective, psychomotor) (Bloom, 1956).",Bloom,1956,pilot_inputs/sources_pdf/Bloom_1956.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Bloom (1956) discuss the taxonomy of educational objectives, including the cognitive, affective, and psychomotor domains, but do not mention the Knowledge–Attitudes–Skills (KAS) framework or its combination with Bloom's taxonomy.","pp. 11, 15, 26",Remove the claim or provide a correct citation that supports the combination of KAS with Bloom's taxonomy.,insufficient_evidence,,,,
4_3,unknown,d2200eed,"For example, Kuppuswami and Ferreira (2022) describe an evaluation of a gender-equality capacity-building program where each survey item completed by participants was mapped to both a specific capacity topic and to one of Bloom’s domains.",Kuppuswami and Ferreira,2022,pilot_inputs/sources_pdf/Kuppuswami_2022.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not mention any evaluation of a gender-equality capacity-building program where survey items were mapped to specific capacity topics and Bloom’s domains. The excerpts focus on gender equality, capacity building, and training impacts but lack details on survey item mapping.",pp. 9-26,The review should be revised to accurately reflect the content of the source or provide a correct citation that supports the claim.,insufficient_evidence,,,,
4_3,unknown,83751448,"In the gender training example, increases in self-reported knowledge and willingness to challenge bias were observed (Kuppuswami & Ferreira, 2022), but without external validation, it remains uncertain how those self-perceptions translate into action.",Kuppuswami & Ferreira,2022,pilot_inputs/sources_pdf/Kuppuswami_2022.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is supported by the source, which notes an increase in self-reported knowledge and willingness to challenge bias, but also highlights the lack of external validation for these self-perceptions translating into action.","pp. 7, pp. 10",none,page_mismatch,,,,
4_3,unknown,8df2a355,"From a metrics standpoint, the study exemplifies three practices relevant here: (1) using psychometrically sound instruments for personal and job resources; (2) capturing behavior frequency (e.g., seeking feedback, experimenting with new strategies) as an outcome in its own right; and (3) employing longitudinal follow-ups to test whether observed changes are maintained (van Wingerden et al., 2017).",Wingerden et al.,2017,pilot_inputs/sources_pdf/van Wingerden_2017.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is a faithful paraphrase of the study's methodology and findings. The study used psychometrically sound instruments, measured behavior frequency as an outcome, and employed longitudinal follow-ups to assess changes over time.","pp. 2, 8, 10",none,page_mismatch,,,,
4_3,unknown,42046971,"For example, in training programs for public-sector employees in Botswana, participants completed paper-and-pencil exams covering key content both at the start (pre-test) and end (post-test) of the course (Tshukudu, 2009).",Tshukudu,2009,pilot_inputs/sources_pdf/Tshukudu_2009.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Tshukudu (2009) do not mention any training programs for public-sector employees in Botswana, nor do they describe the use of paper-and-pencil exams as pre-tests and post-tests. The claim is not supported by the available source material.","pp. 181-272, 363-366",none,insufficient_evidence;out_of_scope,,,,
4_3,unknown,0806514d,"Questions ranged from factual recall to applied scenario responses, and results were sometimes summarized using “gain scores” to quantify the percentage improvement for each participant (Tshukudu, 2009).",Tshukudu,2009,pilot_inputs/sources_pdf/Tshukudu_2009.pdf,UNSUPPORTED_FAIL,The provided excerpts from Tshukudu (2009) do not mention 'gain scores' or describe questions ranging from factual recall to applied scenario responses. There is no evidence in the excerpts to support the claim.,"pp. 16, 181, 190, 272, 313","Review the source document to find relevant sections that discuss 'gain scores' and the types of questions used, or remove the claim if unsupported.",insufficient_evidence;page_mismatch,,,,
4_3,unknown,fe7d9cfb,"Davis and D’Lima (2020), in a systematic review of training in dissemination and implementation (D&I) science, noted that many workshops included a pre-course quiz on key concepts (e.g. knowledge of stakeholder engagement strategies or familiarity with implementation frameworks) and then repeated the same quiz at course completion.",Davis and D’Lima,2020,pilot_inputs/sources_pdf/Davis_2020.pdf,UNSUPPORTED_FAIL,The provided excerpts do not mention any workshops including a pre-course quiz on key concepts and repeating the quiz at course completion. The claim is not supported by the cited source excerpts.,pp. 1-20,"Remove or revise the claim to align with the content of the source, ensuring it accurately reflects the information provided in the systematic review.",insufficient_evidence,,,,
4_3,unknown,93797853,"Consistently higher scores on the post-test are taken as evidence of knowledge acquisition (Davis & D’Lima, 2020).",Davis & D’Lima,2020,pilot_inputs/sources_pdf/Davis_2020.pdf,UNSUPPORTED_FAIL,The provided excerpts from the cited source do not mention post-test scores or their use as evidence of knowledge acquisition. The claim is not supported by the available text.,"pp. 6, 14, 16, 20, 23",Remove the claim or provide a correct citation that supports the statement about post-test scores and knowledge acquisition.,insufficient_evidence,,,,
